name,value,year,lastValue,tcolour
Wilson,0,1,0,#ee3224
Wilson,0,2,0,#ee3224
Wilson,0,3,0,#ee3224
Wilson,0,4,0,#ee3224
Wilson,0,5,0,#ee3224
Wilson,0,6,0,#ee3224
Wilson,0,7,0,#ee3224
Wilson,0,8,0,#ee3224
Wilson,0,9,0,#ee3224
Wilson,0,10,0,#ee3224
Wilson,0,11,0,#ee3224
Wilson,0,12,0,#ee3224
Wilson,0,13,0,#ee3224
Wilson,0,14,0,#ee3224
Wilson,0,15,0,#ee3224
Wilson,0,16,0,#ee3224
Wilson,1,17,0,#ee3224
Wilson,1,18,1,#ee3224
Wilson,1,19,1,#ee3224
Wilson,1,20,1,#ee3224
Wilson,2,21,1,#ee3224
Wilson,2,22,2,#ee3224
Wilson,2,23,2,#ee3224
Wilson,2,24,2,#ee3224
Wilson,2,25,2,#ee3224
Wilson,2,26,2,#ee3224
Wilson,2,27,2,#ee3224
Wilson,2,28,2,#ee3224
Wilson,2,29,2,#ee3224
Wilson,2,30,2,#ee3224
Wilson,2,31,2,#ee3224
Wilson,2,32,2,#ee3224
Wilson,2,33,2,#ee3224
Wilson,3,34,2,#ee3224
Wilson,3,35,3,#ee3224
Wilson,3,36,3,#ee3224
Wilson,3,37,3,#ee3224
Wilson,3,38,3,#ee3224
Wilson,4,39,3,#ee3224
Wilson,5,40,4,#ee3224
Wilson,6,41,5,#ee3224
Wilson,7,42,6,#ee3224
Wilson,7,43,7,#ee3224
Wilson,7,44,7,#ee3224
Wilson,7,45,7,#ee3224
Wilson,7,46,7,#ee3224
Wilson,7,47,7,#ee3224
Wilson,7,48,7,#ee3224
Wilson,7,49,7,#ee3224
Wilson,7,50,7,#ee3224
Wilson,7,51,7,#ee3224
Wilson,7,52,7,#ee3224
Wilson,7,53,7,#ee3224
Wilson,7,54,7,#ee3224
Wilson,7,55,7,#ee3224
Wilson,7,56,7,#ee3224
Wilson,7,57,7,#ee3224
Wilson,7,58,7,#ee3224
Wilson,7,59,7,#ee3224
Wilson,8,60,7,#ee3224
Wilson,8,61,8,#ee3224
Wilson,8,62,8,#ee3224
Wilson,8,63,8,#ee3224
Wilson,8,64,8,#ee3224
Wilson,8,65,8,#ee3224
Wilson,8,66,8,#ee3224
Wilson,8,67,8,#ee3224
Wilson,8,68,8,#ee3224
Wilson,8,69,8,#ee3224
Wilson,8,70,8,#ee3224
Wilson,8,71,8,#ee3224
Wilson,8,72,8,#ee3224
Wilson,8,73,8,#ee3224
Wilson,8,74,8,#ee3224
Wilson,9,75,8,#ee3224
Wilson,10,76,9,#ee3224
Wilson,10,77,10,#ee3224
Wilson,10,78,10,#ee3224
Wilson,10,79,10,#ee3224
Wilson,10,80,10,#ee3224
Wilson,10,81,10,#ee3224
Wilson,10,82,10,#ee3224
Wilson,10,83,10,#ee3224
Wilson,10,84,10,#ee3224
Wilson,10,85,10,#ee3224
Wilson,10,86,10,#ee3224
Wilson,10,87,10,#ee3224
Wilson,10,88,10,#ee3224
Wilson,10,89,10,#ee3224
Wilson,10,90,10,#ee3224
Wilson,10,91,10,#ee3224
Wilson,11,92,10,#ee3224
Wilson,11,93,11,#ee3224
Wilson,11,94,11,#ee3224
Wilson,11,95,11,#ee3224
Wilson,11,96,11,#ee3224
Wilson,11,97,11,#ee3224
Wilson,11,98,11,#ee3224
Wilson,11,99,11,#ee3224
Wilson,11,100,11,#ee3224
Wilson,11,101,11,#ee3224
Wilson,11,102,11,#ee3224
Wilson,11,103,11,#ee3224
Wilson,11,104,11,#ee3224
Wilson,11,105,11,#ee3224
Wilson,11,106,11,#ee3224
Wilson,11,107,11,#ee3224
Wilson,11,108,11,#ee3224
Wilson,11,109,11,#ee3224
Wilson,11,110,11,#ee3224
Wilson,11,111,11,#ee3224
Wilson,11,112,11,#ee3224
Wilson,11,113,11,#ee3224
Wilson,11,114,11,#ee3224
Wilson,11,115,11,#ee3224
Wilson,11,116,11,#ee3224
Wilson,11,117,11,#ee3224
Wilson,11,118,11,#ee3224
Wilson,11,119,11,#ee3224
Wilson,11,120,11,#ee3224
Wilson,11,121,11,#ee3224
Wilson,11,122,11,#ee3224
Wilson,11,123,11,#ee3224
Wilson,11,124,11,#ee3224
Wilson,11,125,11,#ee3224
Wilson,11,126,11,#ee3224
Wilson,11,127,11,#ee3224
Wilson,11,128,11,#ee3224
Wilson,11,129,11,#ee3224
Wilson,11,130,11,#ee3224
Wilson,11,131,11,#ee3224
Wilson,11,132,11,#ee3224
Wilson,11,133,11,#ee3224
Wilson,11,134,11,#ee3224
Wilson,11,135,11,#ee3224
Wilson,11,136,11,#ee3224
Wilson,11,137,11,#ee3224
Wilson,11,138,11,#ee3224
Wilson,11,139,11,#ee3224
Wilson,11,140,11,#ee3224
Thatcher,0,1,0,#00539f
Thatcher,0,2,0,#00539f
Thatcher,0,3,0,#00539f
Thatcher,0,4,0,#00539f
Thatcher,0,5,0,#00539f
Thatcher,0,6,0,#00539f
Thatcher,0,7,0,#00539f
Thatcher,0,8,0,#00539f
Thatcher,0,9,0,#00539f
Thatcher,0,10,0,#00539f
Thatcher,0,11,0,#00539f
Thatcher,0,12,0,#00539f
Thatcher,0,13,0,#00539f
Thatcher,0,14,0,#00539f
Thatcher,0,15,0,#00539f
Thatcher,0,16,0,#00539f
Thatcher,0,17,0,#00539f
Thatcher,0,18,0,#00539f
Thatcher,0,19,0,#00539f
Thatcher,0,20,0,#00539f
Thatcher,0,21,0,#00539f
Thatcher,0,22,0,#00539f
Thatcher,0,23,0,#00539f
Thatcher,0,24,0,#00539f
Thatcher,0,25,0,#00539f
Thatcher,0,26,0,#00539f
Thatcher,0,27,0,#00539f
Thatcher,0,28,0,#00539f
Thatcher,0,29,0,#00539f
Thatcher,0,30,0,#00539f
Thatcher,0,31,0,#00539f
Thatcher,0,32,0,#00539f
Thatcher,1,33,0,#00539f
Thatcher,1,34,1,#00539f
Thatcher,2,35,1,#00539f
Thatcher,5,36,2,#00539f
Thatcher,6,37,5,#00539f
Thatcher,6,38,6,#00539f
Thatcher,6,39,6,#00539f
Thatcher,6,40,6,#00539f
Thatcher,6,41,6,#00539f
Thatcher,6,42,6,#00539f
Thatcher,6,43,6,#00539f
Thatcher,6,44,6,#00539f
Thatcher,7,45,6,#00539f
Thatcher,7,46,7,#00539f
Thatcher,7,47,7,#00539f
Thatcher,7,48,7,#00539f
Thatcher,7,49,7,#00539f
Thatcher,7,50,7,#00539f
Thatcher,7,51,7,#00539f
Thatcher,7,52,7,#00539f
Thatcher,7,53,7,#00539f
Thatcher,8,54,7,#00539f
Thatcher,8,55,8,#00539f
Thatcher,8,56,8,#00539f
Thatcher,8,57,8,#00539f
Thatcher,8,58,8,#00539f
Thatcher,8,59,8,#00539f
Thatcher,9,60,8,#00539f
Thatcher,9,61,9,#00539f
Thatcher,9,62,9,#00539f
Thatcher,9,63,9,#00539f
Thatcher,9,64,9,#00539f
Thatcher,11,65,9,#00539f
Thatcher,11,66,11,#00539f
Thatcher,11,67,11,#00539f
Thatcher,11,68,11,#00539f
Thatcher,11,69,11,#00539f
Thatcher,11,70,11,#00539f
Thatcher,12,71,11,#00539f
Thatcher,12,72,12,#00539f
Thatcher,12,73,12,#00539f
Thatcher,12,74,12,#00539f
Thatcher,12,75,12,#00539f
Thatcher,12,76,12,#00539f
Thatcher,12,77,12,#00539f
Thatcher,12,78,12,#00539f
Thatcher,13,79,12,#00539f
Thatcher,13,80,13,#00539f
Thatcher,15,81,13,#00539f
Thatcher,15,82,15,#00539f
Thatcher,15,83,15,#00539f
Thatcher,15,84,15,#00539f
Thatcher,16,85,15,#00539f
Thatcher,16,86,16,#00539f
Thatcher,16,87,16,#00539f
Thatcher,16,88,16,#00539f
Thatcher,16,89,16,#00539f
Thatcher,16,90,16,#00539f
Thatcher,16,91,16,#00539f
Thatcher,16,92,16,#00539f
Thatcher,16,93,16,#00539f
Thatcher,16,94,16,#00539f
Thatcher,16,95,16,#00539f
Thatcher,16,96,16,#00539f
Thatcher,16,97,16,#00539f
Thatcher,16,98,16,#00539f
Thatcher,16,99,16,#00539f
Thatcher,16,100,16,#00539f
Thatcher,16,101,16,#00539f
Thatcher,17,102,16,#00539f
Thatcher,17,103,17,#00539f
Thatcher,17,104,17,#00539f
Thatcher,18,105,17,#00539f
Thatcher,18,106,18,#00539f
Thatcher,18,107,18,#00539f
Thatcher,18,108,18,#00539f
Thatcher,18,109,18,#00539f
Thatcher,18,110,18,#00539f
Thatcher,18,111,18,#00539f
Thatcher,18,112,18,#00539f
Thatcher,18,113,18,#00539f
Thatcher,18,114,18,#00539f
Thatcher,18,115,18,#00539f
Thatcher,19,116,18,#00539f
Thatcher,19,117,19,#00539f
Thatcher,19,118,19,#00539f
Thatcher,19,119,19,#00539f
Thatcher,19,120,19,#00539f
Thatcher,19,121,19,#00539f
Thatcher,19,122,19,#00539f
Thatcher,19,123,19,#00539f
Thatcher,19,124,19,#00539f
Thatcher,19,125,19,#00539f
Thatcher,20,126,19,#00539f
Thatcher,20,127,20,#00539f
Thatcher,20,128,20,#00539f
Thatcher,21,129,20,#00539f
Thatcher,21,130,21,#00539f
Thatcher,21,131,21,#00539f
Thatcher,21,132,21,#00539f
Thatcher,22,133,21,#00539f
Thatcher,22,134,22,#00539f
Thatcher,23,135,22,#00539f
Thatcher,23,136,23,#00539f
Thatcher,23,137,23,#00539f
Thatcher,25,138,23,#00539f
Thatcher,25,139,25,#00539f
Thatcher,25,140,25,#00539f
May,0,1,0,#00539f
May,0,2,0,#00539f
May,1,3,0,#00539f
May,1,4,1,#00539f
May,1,5,1,#00539f
May,1,6,1,#00539f
May,1,7,1,#00539f
May,1,8,1,#00539f
May,1,9,1,#00539f
May,1,10,1,#00539f
May,2,11,1,#00539f
May,2,12,2,#00539f
May,2,13,2,#00539f
May,2,14,2,#00539f
May,2,15,2,#00539f
May,5,16,2,#00539f
May,5,17,5,#00539f
May,6,18,5,#00539f
May,6,19,6,#00539f
May,6,20,6,#00539f
May,6,21,6,#00539f
May,7,22,6,#00539f
May,8,23,7,#00539f
May,13,24,8,#00539f
May,14,25,13,#00539f
May,14,26,14,#00539f
May,14,27,14,#00539f
May,16,28,14,#00539f
May,21,29,16,#00539f
May,22,30,21,#00539f
May,23,31,22,#00539f
May,25,32,23,#00539f
May,30,33,25,#00539f
May,30,34,30,#00539f
May,30,35,30,#00539f
May,30,36,30,#00539f
May,30,37,30,#00539f
May,30,38,30,#00539f
May,30,39,30,#00539f
May,30,40,30,#00539f
May,30,41,30,#00539f
May,30,42,30,#00539f
May,30,43,30,#00539f
May,30,44,30,#00539f
May,30,45,30,#00539f
May,30,46,30,#00539f
May,30,47,30,#00539f
May,30,48,30,#00539f
May,30,49,30,#00539f
May,30,50,30,#00539f
May,30,51,30,#00539f
May,30,52,30,#00539f
May,30,53,30,#00539f
May,30,54,30,#00539f
May,30,55,30,#00539f
May,30,56,30,#00539f
May,30,57,30,#00539f
May,30,58,30,#00539f
May,30,59,30,#00539f
May,30,60,30,#00539f
May,30,61,30,#00539f
May,30,62,30,#00539f
May,30,63,30,#00539f
May,30,64,30,#00539f
May,30,65,30,#00539f
May,30,66,30,#00539f
May,30,67,30,#00539f
May,30,68,30,#00539f
May,30,69,30,#00539f
May,30,70,30,#00539f
May,30,71,30,#00539f
May,30,72,30,#00539f
May,30,73,30,#00539f
May,30,74,30,#00539f
May,30,75,30,#00539f
May,30,76,30,#00539f
May,30,77,30,#00539f
May,30,78,30,#00539f
May,30,79,30,#00539f
May,30,80,30,#00539f
May,30,81,30,#00539f
May,30,82,30,#00539f
May,30,83,30,#00539f
May,30,84,30,#00539f
May,30,85,30,#00539f
May,30,86,30,#00539f
May,30,87,30,#00539f
May,30,88,30,#00539f
May,30,89,30,#00539f
May,30,90,30,#00539f
May,30,91,30,#00539f
May,30,92,30,#00539f
May,30,93,30,#00539f
May,30,94,30,#00539f
May,30,95,30,#00539f
May,30,96,30,#00539f
May,30,97,30,#00539f
May,30,98,30,#00539f
May,30,99,30,#00539f
May,30,100,30,#00539f
May,30,101,30,#00539f
May,30,102,30,#00539f
May,30,103,30,#00539f
May,30,104,30,#00539f
May,30,105,30,#00539f
May,30,106,30,#00539f
May,30,107,30,#00539f
May,30,108,30,#00539f
May,30,109,30,#00539f
May,30,110,30,#00539f
May,30,111,30,#00539f
May,30,112,30,#00539f
May,30,113,30,#00539f
May,30,114,30,#00539f
May,30,115,30,#00539f
May,30,116,30,#00539f
May,30,117,30,#00539f
May,30,118,30,#00539f
May,30,119,30,#00539f
May,30,120,30,#00539f
May,30,121,30,#00539f
May,30,122,30,#00539f
May,30,123,30,#00539f
May,30,124,30,#00539f
May,30,125,30,#00539f
May,30,126,30,#00539f
May,30,127,30,#00539f
May,30,128,30,#00539f
May,30,129,30,#00539f
May,30,130,30,#00539f
May,30,131,30,#00539f
May,30,132,30,#00539f
May,30,133,30,#00539f
May,30,134,30,#00539f
May,30,135,30,#00539f
May,30,136,30,#00539f
May,30,137,30,#00539f
May,30,138,30,#00539f
May,30,139,30,#00539f
May,30,140,30,#00539f
Major,0,1,0,#00539f
Major,0,2,0,#00539f
Major,0,3,0,#00539f
Major,0,4,0,#00539f
Major,0,5,0,#00539f
Major,1,6,0,#00539f
Major,1,7,1,#00539f
Major,1,8,1,#00539f
Major,1,9,1,#00539f
Major,1,10,1,#00539f
Major,1,11,1,#00539f
Major,1,12,1,#00539f
Major,1,13,1,#00539f
Major,1,14,1,#00539f
Major,1,15,1,#00539f
Major,1,16,1,#00539f
Major,1,17,1,#00539f
Major,1,18,1,#00539f
Major,1,19,1,#00539f
Major,1,20,1,#00539f
Major,1,21,1,#00539f
Major,2,22,1,#00539f
Major,2,23,2,#00539f
Major,2,24,2,#00539f
Major,3,25,2,#00539f
Major,3,26,3,#00539f
Major,3,27,3,#00539f
Major,3,28,3,#00539f
Major,3,29,3,#00539f
Major,3,30,3,#00539f
Major,4,31,3,#00539f
Major,4,32,4,#00539f
Major,4,33,4,#00539f
Major,5,34,4,#00539f
Major,5,35,5,#00539f
Major,5,36,5,#00539f
Major,5,37,5,#00539f
Major,7,38,5,#00539f
Major,7,39,7,#00539f
Major,7,40,7,#00539f
Major,7,41,7,#00539f
Major,8,42,7,#00539f
Major,8,43,8,#00539f
Major,8,44,8,#00539f
Major,8,45,8,#00539f
Major,8,46,8,#00539f
Major,10,47,8,#00539f
Major,10,48,10,#00539f
Major,10,49,10,#00539f
Major,11,50,10,#00539f
Major,13,51,11,#00539f
Major,14,52,13,#00539f
Major,14,53,14,#00539f
Major,14,54,14,#00539f
Major,15,55,14,#00539f
Major,16,56,15,#00539f
Major,16,57,16,#00539f
Major,16,58,16,#00539f
Major,17,59,16,#00539f
Major,17,60,17,#00539f
Major,17,61,17,#00539f
Major,17,62,17,#00539f
Major,17,63,17,#00539f
Major,17,64,17,#00539f
Major,17,65,17,#00539f
Major,17,66,17,#00539f
Major,18,67,17,#00539f
Major,21,68,18,#00539f
Major,21,69,21,#00539f
Major,21,70,21,#00539f
Major,21,71,21,#00539f
Major,21,72,21,#00539f
Major,22,73,21,#00539f
Major,22,74,22,#00539f
Major,22,75,22,#00539f
Major,22,76,22,#00539f
Major,22,77,22,#00539f
Major,22,78,22,#00539f
Major,22,79,22,#00539f
Major,22,80,22,#00539f
Major,22,81,22,#00539f
Major,22,82,22,#00539f
Major,22,83,22,#00539f
Major,22,84,22,#00539f
Major,22,85,22,#00539f
Major,22,86,22,#00539f
Major,22,87,22,#00539f
Major,22,88,22,#00539f
Major,22,89,22,#00539f
Major,22,90,22,#00539f
Major,22,91,22,#00539f
Major,22,92,22,#00539f
Major,22,93,22,#00539f
Major,22,94,22,#00539f
Major,22,95,22,#00539f
Major,22,96,22,#00539f
Major,22,97,22,#00539f
Major,22,98,22,#00539f
Major,22,99,22,#00539f
Major,22,100,22,#00539f
Major,22,101,22,#00539f
Major,22,102,22,#00539f
Major,22,103,22,#00539f
Major,22,104,22,#00539f
Major,22,105,22,#00539f
Major,22,106,22,#00539f
Major,22,107,22,#00539f
Major,22,108,22,#00539f
Major,22,109,22,#00539f
Major,22,110,22,#00539f
Major,22,111,22,#00539f
Major,22,112,22,#00539f
Major,22,113,22,#00539f
Major,22,114,22,#00539f
Major,22,115,22,#00539f
Major,22,116,22,#00539f
Major,22,117,22,#00539f
Major,22,118,22,#00539f
Major,22,119,22,#00539f
Major,22,120,22,#00539f
Major,22,121,22,#00539f
Major,22,122,22,#00539f
Major,22,123,22,#00539f
Major,22,124,22,#00539f
Major,22,125,22,#00539f
Major,22,126,22,#00539f
Major,22,127,22,#00539f
Major,22,128,22,#00539f
Major,22,129,22,#00539f
Major,22,130,22,#00539f
Major,22,131,22,#00539f
Major,22,132,22,#00539f
Major,22,133,22,#00539f
Major,22,134,22,#00539f
Major,22,135,22,#00539f
Major,22,136,22,#00539f
Major,22,137,22,#00539f
